StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus
7546,7.252747252747253,1,1,0,77,3.8,No,Yes,59,71,NotPlaced
7547,8.791208791208792,2,3,2,87,4.8,Yes,Yes,75,81,Placed
7548,9.45054945054945,1,3,2,90,4.5,Yes,Yes,72,83,Placed
7549,9.120879120879122,1,3,2,90,4.7,Yes,Yes,76,80,Placed
7550,8.791208791208792,2,1,0,90,4.7,Yes,Yes,83,85,Placed
7551,8.241758241758243,1,2,0,82,4.1,No,No,64,61,NotPlaced
7552,8.571428571428571,0,1,0,63,4.2,No,Yes,56,70,NotPlaced
7553,8.241758241758243,0,2,0,81,3.6,No,Yes,55,68,Placed
7554,8.571428571428571,1,1,1,63,4.1,No,Yes,55,67,NotPlaced
7555,7.362637362637363,1,1,0,66,4.3,Yes,No,55,71,NotPlaced
7556,8.351648351648352,1,3,1,81,3.9,Yes,Yes,82,84,Placed
7557,8.351648351648352,0,2,1,77,4.7,Yes,Yes,76,65,NotPlaced
7558,8.901098901098901,1,3,2,85,4.5,Yes,No,76,87,Placed
7559,9.010989010989011,1,2,2,81,4.8,Yes,Yes,75,87,Placed
7560,8.351648351648352,1,2,0,74,4.1,No,Yes,67,69,NotPlaced
7561,8.241758241758243,1,1,1,69,3.9,No,Yes,59,66,NotPlaced
7562,8.021978021978022,1,2,1,88,4.8,No,No,55,74,NotPlaced
7563,7.362637362637363,0,2,0,75,4.2,No,Yes,55,64,NotPlaced
7564,9.56043956043956,0,1,0,87,4.8,Yes,No,77,79,Placed
7565,8.791208791208792,2,1,2,88,4.7,Yes,Yes,62,66,Placed
7566,9.120879120879122,0,1,0,69,4.3,Yes,No,68,63,Placed
7567,8.351648351648352,0,3,1,81,4.6,Yes,Yes,61,71,NotPlaced
7568,7.142857142857143,2,1,0,86,3.4,No,Yes,55,64,NotPlaced
7569,8.131868131868133,1,1,1,70,3.5,No,Yes,57,61,NotPlaced
7570,9.56043956043956,2,3,2,76,4.3,Yes,Yes,82,83,Placed
7571,7.142857142857143,1,1,0,79,3.7,No,No,63,62,NotPlaced
7572,9.230769230769232,1,3,2,70,3.8,Yes,No,75,86,Placed
7573,8.131868131868133,1,1,0,67,3.7,No,No,65,65,NotPlaced
7574,8.131868131868133,0,1,0,63,4.2,No,Yes,58,66,NotPlaced
7575,7.362637362637363,0,2,0,70,3.0,No,Yes,55,69,NotPlaced
7576,9.120879120879122,2,3,2,90,4.4,Yes,Yes,90,84,Placed
7577,9.120879120879122,2,3,0,90,4.8,Yes,Yes,79,82,Placed
7578,7.142857142857143,1,2,0,60,4.3,No,No,55,70,NotPlaced
7579,8.131868131868133,1,2,0,80,4.7,No,Yes,59,64,NotPlaced
7580,7.802197802197803,0,1,0,90,4.5,Yes,No,79,78,Placed
7581,7.142857142857143,0,3,2,73,4.5,Yes,Yes,74,84,Placed
7582,9.45054945054945,2,3,2,90,4.5,Yes,Yes,79,84,Placed
7583,7.142857142857143,2,1,0,69,3.7,No,No,55,68,NotPlaced
7584,9.340659340659341,1,3,0,90,4.5,Yes,Yes,74,83,Placed
7585,7.582417582417583,1,1,0,75,3.8,Yes,Yes,55,66,NotPlaced
7586,7.142857142857143,1,1,2,84,4.5,No,Yes,78,68,NotPlaced
7587,8.901098901098901,2,3,2,87,4.8,Yes,No,84,86,Placed
7588,8.241758241758243,0,1,1,70,4.4,No,No,55,66,NotPlaced
7589,7.472527472527473,1,2,1,75,4.0,No,Yes,62,76,NotPlaced
7590,8.681318681318682,1,0,3,90,4.8,Yes,Yes,68,88,Placed
7591,9.010989010989011,1,3,0,82,4.7,Yes,Yes,76,84,Placed
7592,8.461538461538462,1,1,0,75,4.0,No,Yes,61,71,Placed
7593,9.120879120879122,2,2,0,81,4.7,Yes,Yes,78,86,Placed
7594,7.472527472527473,0,2,0,78,4.1,No,Yes,57,88,NotPlaced
7595,8.461538461538462,1,1,0,69,4.4,No,No,59,66,NotPlaced
7596,7.142857142857143,2,1,3,83,4.5,Yes,Yes,55,68,NotPlaced
7597,9.010989010989011,1,1,2,89,4.8,Yes,Yes,87,84,Placed
7598,7.692307692307693,1,1,2,83,4.8,Yes,Yes,83,80,Placed
7599,8.241758241758243,1,1,0,66,3.9,No,No,55,71,NotPlaced
7600,8.021978021978022,1,1,0,60,3.2,No,No,61,70,NotPlaced
7601,8.021978021978022,1,1,0,80,3.8,Yes,Yes,59,58,Placed
7602,7.692307692307693,1,2,1,61,4.0,No,Yes,70,65,NotPlaced
7603,8.131868131868133,1,1,0,86,4.5,Yes,Yes,69,86,NotPlaced
7604,7.362637362637363,1,3,1,86,4.8,Yes,Yes,75,80,Placed
7605,8.791208791208792,0,3,2,90,4.8,Yes,Yes,84,82,Placed
7606,8.791208791208792,2,3,2,80,4.8,Yes,No,72,63,Placed
7607,9.230769230769232,1,3,2,90,4.8,Yes,Yes,79,87,Placed
7608,8.351648351648352,1,1,0,69,4.0,No,Yes,59,65,NotPlaced
7609,9.010989010989011,1,2,0,81,4.4,No,Yes,55,62,Placed
7610,8.241758241758243,1,1,0,71,4.0,No,No,63,64,NotPlaced
7611,9.010989010989011,2,1,2,90,4.6,Yes,Yes,74,79,Placed
7612,8.901098901098901,0,2,0,77,3.8,Yes,Yes,84,62,Placed
7613,8.461538461538462,1,2,0,80,3.5,Yes,Yes,79,84,Placed
7614,8.131868131868133,1,2,0,74,4.5,No,Yes,70,68,Placed
7615,9.230769230769232,2,3,2,90,4.8,Yes,Yes,80,80,Placed
7616,8.131868131868133,1,1,0,74,3.9,No,Yes,55,69,NotPlaced
7617,8.351648351648352,0,2,0,75,3.6,No,No,56,70,NotPlaced
7618,8.461538461538462,1,2,0,81,4.4,No,Yes,75,83,Placed
7619,8.131868131868133,2,3,2,79,4.7,Yes,No,87,84,Placed
7620,8.461538461538462,1,2,0,80,4.0,No,Yes,57,67,NotPlaced
7621,8.351648351648352,0,2,0,84,4.0,Yes,Yes,70,86,Placed
7622,9.340659340659341,1,3,2,90,4.7,Yes,Yes,69,86,Placed
7623,8.241758241758243,0,2,0,81,4.1,No,No,63,64,NotPlaced
7624,8.131868131868133,1,1,1,73,4.2,Yes,No,66,87,NotPlaced
7625,7.142857142857143,1,1,0,73,4.0,Yes,No,59,67,Placed
7626,9.120879120879122,2,1,2,75,3.9,No,No,55,64,Placed
7627,8.131868131868133,1,2,0,73,4.2,No,No,55,61,NotPlaced
7628,9.56043956043956,1,3,2,80,4.1,Yes,Yes,70,88,Placed
7629,9.230769230769232,2,3,2,84,3.7,No,No,81,82,Placed
7630,8.351648351648352,0,1,0,75,4.2,Yes,No,55,59,NotPlaced
7631,9.340659340659341,1,3,3,84,4.6,Yes,Yes,69,88,Placed
7632,8.241758241758243,1,1,0,71,3.7,No,Yes,73,71,Placed
7633,8.241758241758243,1,1,0,77,4.0,No,Yes,55,63,NotPlaced
7634,8.351648351648352,0,2,0,70,3.8,No,Yes,63,69,NotPlaced
7635,8.901098901098901,1,2,0,90,4.5,No,No,70,61,Placed
7636,8.461538461538462,1,2,1,80,4.4,No,Yes,81,57,NotPlaced
7637,8.241758241758243,1,1,1,80,4.1,Yes,Yes,73,69,NotPlaced
7638,9.340659340659341,1,2,0,87,4.3,Yes,Yes,72,83,Placed
7639,8.351648351648352,0,1,1,71,4.3,No,No,59,66,NotPlaced
7640,7.142857142857143,0,1,1,69,3.9,No,No,55,62,NotPlaced
7641,9.010989010989011,2,3,3,82,4.0,Yes,Yes,83,80,Placed
7642,7.582417582417583,1,2,0,70,4.8,Yes,Yes,78,88,Placed
7643,9.230769230769232,2,3,2,84,4.7,Yes,No,85,85,Placed
7644,8.351648351648352,1,2,2,76,4.5,Yes,Yes,80,85,Placed
7645,8.461538461538462,1,1,0,81,4.6,No,Yes,76,68,NotPlaced
7646,8.791208791208792,1,2,2,90,4.7,Yes,Yes,77,88,Placed
7647,9.120879120879122,2,3,0,90,4.8,Yes,Yes,84,86,Placed
7648,9.120879120879122,2,3,2,90,4.8,Yes,Yes,86,85,Placed
7649,8.241758241758243,1,1,0,61,3.9,No,No,55,74,NotPlaced
7650,9.120879120879122,1,3,2,89,3.4,Yes,Yes,77,85,Placed
7651,7.142857142857143,0,1,0,66,4.0,No,Yes,66,72,NotPlaced
7652,9.45054945054945,1,1,2,90,4.7,Yes,Yes,76,85,Placed
7653,8.021978021978022,0,1,1,70,3.9,No,No,55,71,NotPlaced
7654,9.010989010989011,2,3,2,87,4.8,Yes,Yes,83,83,Placed
7655,9.340659340659341,1,1,2,78,4.5,No,Yes,58,73,Placed
7656,8.461538461538462,0,2,0,74,4.2,No,Yes,55,71,NotPlaced
7657,9.230769230769232,1,3,2,80,4.5,Yes,Yes,71,64,Placed
7658,9.45054945054945,1,1,2,90,4.7,Yes,Yes,87,66,Placed
7659,8.021978021978022,0,2,2,86,4.8,Yes,Yes,74,86,Placed
7660,9.120879120879122,0,3,3,89,4.8,Yes,Yes,74,74,Placed
7661,7.142857142857143,1,1,0,66,3.9,No,No,55,73,NotPlaced
7662,7.472527472527473,0,1,0,72,4.2,No,No,55,69,NotPlaced
7663,9.120879120879122,0,3,2,90,4.5,Yes,Yes,74,83,Placed
7664,9.340659340659341,1,2,0,81,4.4,Yes,Yes,79,75,Placed
7665,7.142857142857143,1,1,1,71,4.5,No,No,55,74,NotPlaced
7666,8.681318681318682,2,3,2,83,4.5,Yes,Yes,72,84,Placed
7667,7.362637362637363,0,1,1,71,4.2,No,No,55,69,NotPlaced
7668,8.901098901098901,1,1,0,70,4.3,Yes,Yes,76,69,NotPlaced
7669,8.241758241758243,0,2,0,70,4.1,No,Yes,55,67,NotPlaced
7670,7.362637362637363,0,2,1,71,3.7,No,No,55,67,NotPlaced
7671,9.230769230769232,2,3,2,90,4.8,Yes,Yes,72,84,Placed
7672,7.362637362637363,2,1,0,78,4.4,No,Yes,56,62,NotPlaced
7673,7.142857142857143,1,1,1,75,3.8,No,Yes,56,64,NotPlaced
7674,7.142857142857143,1,2,0,71,4.0,Yes,Yes,75,74,Placed
7675,8.461538461538462,1,3,2,88,4.5,Yes,Yes,79,70,Placed
7676,8.021978021978022,0,3,1,82,3.8,No,No,84,62,NotPlaced
7677,8.351648351648352,0,1,2,72,3.7,No,No,55,61,NotPlaced
7678,7.472527472527473,1,1,1,73,3.9,No,Yes,78,67,NotPlaced
7679,8.351648351648352,1,2,3,81,4.6,Yes,Yes,73,82,Placed
7680,7.142857142857143,1,2,0,61,4.0,No,No,56,61,NotPlaced
7681,7.582417582417583,1,1,1,74,4.1,No,Yes,55,61,NotPlaced
7682,7.472527472527473,1,1,0,74,4.3,No,Yes,59,67,Placed
7683,8.131868131868133,1,1,0,82,4.7,Yes,Yes,84,87,Placed
7684,9.010989010989011,2,3,1,90,3.9,Yes,Yes,76,82,Placed
7685,8.681318681318682,0,2,0,81,4.5,Yes,Yes,74,87,Placed
7686,7.362637362637363,1,2,1,81,4.5,Yes,Yes,71,83,Placed
7687,9.010989010989011,1,1,0,71,4.4,Yes,Yes,77,68,Placed
7688,8.351648351648352,1,1,1,71,3.8,No,No,62,71,NotPlaced
7689,8.021978021978022,1,3,0,71,4.5,No,No,58,70,NotPlaced
7690,9.230769230769232,1,2,2,73,4.3,Yes,No,71,79,Placed
7691,8.351648351648352,1,1,0,83,4.1,No,No,68,63,NotPlaced
7692,7.142857142857143,0,1,1,70,4.4,No,Yes,55,62,NotPlaced
7693,9.120879120879122,1,1,1,75,4.8,No,No,56,65,Placed
7694,9.010989010989011,2,1,2,90,4.5,Yes,No,66,83,Placed
7695,8.131868131868133,1,1,1,80,4.2,Yes,Yes,75,65,Placed
7696,8.901098901098901,2,3,0,79,4.8,Yes,Yes,70,82,Placed
7697,8.241758241758243,0,3,0,73,4.5,Yes,No,68,83,NotPlaced
7698,7.252747252747253,0,1,1,71,3.4,No,No,56,70,NotPlaced
7699,8.351648351648352,1,2,1,69,4.2,No,No,63,60,NotPlaced
7700,8.241758241758243,1,2,1,85,4.8,No,Yes,61,84,NotPlaced
7701,9.010989010989011,1,2,0,88,4.3,No,No,76,81,Placed
7702,9.230769230769232,1,1,2,76,4.6,Yes,Yes,74,85,Placed
7703,9.340659340659341,2,3,2,90,4.8,Yes,Yes,85,88,Placed
7704,7.472527472527473,1,1,0,74,4.0,Yes,No,62,83,NotPlaced
7705,7.142857142857143,1,3,1,76,4.6,Yes,Yes,74,76,Placed
7706,8.791208791208792,1,2,0,78,4.8,No,Yes,79,70,Placed
7707,9.230769230769232,1,1,2,85,4.8,Yes,Yes,75,84,Placed
7708,7.252747252747253,1,1,1,85,4.1,Yes,Yes,80,85,Placed
7709,9.010989010989011,2,3,0,65,4.3,Yes,Yes,78,83,Placed
7710,8.461538461538462,1,1,2,83,4.5,Yes,Yes,71,82,Placed
7711,9.120879120879122,2,3,1,85,4.8,Yes,Yes,79,86,Placed
7712,7.142857142857143,1,1,0,67,4.0,No,No,60,67,NotPlaced
7713,9.230769230769232,1,3,2,77,4.5,Yes,Yes,75,72,Placed
7714,9.120879120879122,1,3,0,84,4.6,Yes,Yes,71,80,Placed
7715,7.142857142857143,1,2,1,84,4.7,Yes,Yes,77,72,Placed
7716,8.351648351648352,0,2,0,84,4.4,No,Yes,55,69,NotPlaced
7717,8.131868131868133,0,2,1,66,3.7,No,No,73,68,NotPlaced
7718,9.010989010989011,1,2,2,69,4.0,Yes,No,58,63,Placed
7719,7.142857142857143,1,2,0,81,3.5,No,Yes,62,63,Placed
7720,9.670329670329672,1,2,0,76,4.2,Yes,No,61,67,Placed
7721,9.340659340659341,1,0,2,77,4.6,Yes,Yes,73,83,Placed
7722,9.120879120879122,1,2,0,78,4.6,Yes,Yes,74,60,Placed
7723,8.791208791208792,0,3,2,90,4.8,Yes,Yes,80,85,Placed
7724,9.340659340659341,2,3,0,86,4.6,Yes,Yes,69,85,Placed
7725,9.340659340659341,1,3,2,90,4.8,Yes,Yes,84,81,Placed
7726,8.901098901098901,1,3,2,81,4.5,No,Yes,70,85,Placed
7727,9.45054945054945,1,3,2,90,4.6,Yes,Yes,88,85,Placed
7728,9.010989010989011,2,3,2,90,4.7,Yes,No,81,87,Placed
7729,8.241758241758243,0,1,0,82,4.1,Yes,Yes,58,69,NotPlaced
7730,9.120879120879122,2,3,0,90,4.8,Yes,Yes,75,86,Placed
7731,8.461538461538462,1,1,2,79,3.9,No,Yes,56,66,NotPlaced
7732,8.131868131868133,1,1,1,73,4.8,Yes,Yes,61,69,NotPlaced
7733,9.120879120879122,2,3,2,90,4.8,Yes,Yes,79,88,Placed
7734,8.131868131868133,1,1,0,75,4.5,No,Yes,57,66,Placed
7735,9.120879120879122,1,2,1,70,4.8,Yes,Yes,87,85,Placed
7736,7.252747252747253,0,1,1,64,4.6,Yes,Yes,64,71,NotPlaced
7737,8.571428571428571,1,2,1,66,3.7,Yes,Yes,64,67,NotPlaced
7738,7.252747252747253,0,3,1,90,4.4,No,Yes,55,71,NotPlaced
7739,8.461538461538462,0,3,1,74,4.3,Yes,Yes,78,65,NotPlaced
7740,8.131868131868133,1,1,0,80,3.4,No,No,55,63,NotPlaced
7741,8.241758241758243,2,3,1,79,4.4,Yes,Yes,68,71,Placed
7742,9.230769230769232,1,3,3,90,4.8,Yes,Yes,76,86,Placed
7743,9.56043956043956,1,1,0,85,3.8,Yes,Yes,71,69,Placed
7744,9.230769230769232,1,2,0,82,4.5,Yes,Yes,76,85,Placed
7745,8.791208791208792,1,2,1,80,4.7,Yes,Yes,70,81,Placed
7746,8.241758241758243,0,1,1,70,3.9,No,Yes,55,69,NotPlaced
7747,7.142857142857143,0,2,0,74,4.5,No,No,62,68,NotPlaced
7748,7.362637362637363,0,1,1,76,3.9,No,Yes,55,65,NotPlaced
7749,8.131868131868133,0,1,0,73,4.4,No,No,55,72,NotPlaced
7750,9.230769230769232,2,3,1,83,4.4,Yes,Yes,77,79,Placed
7751,8.791208791208792,1,3,0,79,4.3,Yes,Yes,79,78,Placed
7752,9.56043956043956,2,3,0,82,4.1,Yes,Yes,72,79,Placed
7753,8.241758241758243,1,2,0,79,4.4,Yes,No,62,69,NotPlaced
7754,8.131868131868133,1,2,1,82,3.9,No,Yes,55,70,NotPlaced
7755,8.461538461538462,0,2,0,77,4.1,No,No,65,69,NotPlaced
7756,8.351648351648352,0,3,0,85,4.7,Yes,Yes,70,75,Placed
7757,8.241758241758243,0,3,1,74,4.8,Yes,Yes,76,71,Placed
7758,8.901098901098901,1,3,0,76,4.0,Yes,Yes,75,73,Placed
7759,9.230769230769232,0,3,0,90,4.8,Yes,Yes,78,66,Placed
7760,8.241758241758243,1,1,1,60,4.8,Yes,Yes,75,70,Placed
7761,8.791208791208792,1,3,0,86,4.2,Yes,Yes,73,88,Placed
7762,8.241758241758243,1,1,0,67,4.1,No,No,57,67,NotPlaced
7763,7.142857142857143,1,2,1,69,4.3,No,No,55,61,NotPlaced
7764,9.230769230769232,0,1,2,80,4.0,Yes,Yes,62,85,Placed
7765,8.461538461538462,2,3,3,84,4.2,Yes,Yes,72,79,Placed
7766,8.791208791208792,1,3,0,90,4.8,Yes,Yes,72,88,Placed
7767,7.142857142857143,1,3,2,85,4.8,Yes,Yes,55,70,NotPlaced
7768,7.472527472527473,0,1,0,60,3.9,No,No,67,61,NotPlaced
7769,8.131868131868133,1,3,0,75,4.6,No,No,78,86,Placed
7770,8.461538461538462,1,1,1,73,4.0,No,Yes,58,67,NotPlaced
7771,8.901098901098901,1,1,0,84,3.7,Yes,No,64,64,Placed
7772,8.681318681318682,2,1,0,75,3.4,Yes,Yes,55,63,Placed
7773,9.340659340659341,1,2,3,77,4.8,Yes,Yes,66,85,Placed
7774,9.120879120879122,1,2,0,75,3.8,No,Yes,55,67,Placed
7775,7.252747252747253,1,3,1,79,3.2,No,Yes,62,69,NotPlaced
7776,9.45054945054945,2,3,2,90,4.8,Yes,Yes,85,81,Placed
7777,8.901098901098901,1,3,2,87,4.5,Yes,Yes,81,88,Placed
7778,7.142857142857143,1,2,0,76,3.8,No,Yes,62,68,NotPlaced
7779,9.230769230769232,1,1,1,74,3.8,Yes,No,69,76,Placed
7780,8.901098901098901,1,3,2,78,3.7,Yes,Yes,73,83,Placed
7781,8.901098901098901,1,3,0,87,4.1,No,Yes,78,85,Placed
7782,8.791208791208792,1,3,2,90,4.8,Yes,Yes,77,88,Placed
7783,8.131868131868133,0,1,1,80,4.2,No,No,55,69,NotPlaced
7784,9.010989010989011,1,3,2,90,4.4,Yes,Yes,71,81,Placed
7785,9.230769230769232,0,3,1,86,4.0,Yes,Yes,85,67,Placed
7786,8.021978021978022,0,1,2,74,4.0,No,No,69,73,NotPlaced
7787,7.362637362637363,1,1,1,81,4.1,No,No,64,72,NotPlaced
7788,7.142857142857143,0,2,1,72,3.0,No,Yes,59,76,NotPlaced
7789,7.142857142857143,0,1,3,76,4.4,Yes,No,64,70,NotPlaced
7790,8.681318681318682,2,1,1,70,4.7,No,No,61,63,NotPlaced
7791,8.131868131868133,1,1,0,60,4.2,No,Yes,55,65,NotPlaced
7792,8.021978021978022,1,1,1,71,4.4,No,Yes,69,72,NotPlaced
7793,7.142857142857143,1,3,0,74,4.0,No,Yes,69,68,Placed
7794,7.142857142857143,1,1,0,66,4.2,No,No,78,62,NotPlaced
7795,9.010989010989011,2,3,2,90,4.8,Yes,Yes,83,82,Placed
7796,9.340659340659341,2,3,2,90,4.8,Yes,Yes,83,85,Placed
7797,8.571428571428571,2,3,2,90,4.8,Yes,No,81,87,Placed
7798,8.241758241758243,1,1,0,76,4.7,No,No,55,64,NotPlaced
7799,8.241758241758243,1,1,0,82,4.1,No,No,76,70,Placed
7800,7.582417582417583,1,3,0,81,4.6,Yes,Yes,62,76,Placed
7801,9.45054945054945,2,3,2,90,4.8,Yes,Yes,72,86,Placed
7802,9.340659340659341,2,3,1,84,4.4,Yes,Yes,87,84,Placed
7803,9.340659340659341,2,3,2,85,4.7,Yes,Yes,78,68,Placed
7804,8.901098901098901,1,2,1,86,4.8,Yes,Yes,69,85,Placed
7805,7.252747252747253,2,3,1,85,4.1,No,No,74,69,NotPlaced
7806,9.010989010989011,1,1,2,79,4.7,Yes,Yes,67,86,Placed
7807,7.142857142857143,1,1,1,65,3.0,No,No,61,79,NotPlaced
7808,8.241758241758243,1,2,3,73,3.5,No,Yes,55,66,NotPlaced
7809,8.131868131868133,1,1,1,79,4.4,Yes,Yes,66,65,NotPlaced
7810,7.912087912087913,1,1,0,61,4.4,No,Yes,57,77,NotPlaced
7811,8.351648351648352,1,1,0,71,4.1,No,Yes,58,59,NotPlaced
7812,9.230769230769232,1,1,1,79,4.1,No,No,59,66,Placed
7813,8.461538461538462,2,3,0,79,3.9,Yes,Yes,82,86,Placed
7814,8.461538461538462,2,3,0,90,4.6,Yes,No,55,80,NotPlaced
7815,8.901098901098901,2,2,1,76,4.8,Yes,Yes,71,81,Placed
7816,9.340659340659341,1,3,2,90,4.7,Yes,Yes,75,81,Placed
7817,8.351648351648352,1,3,2,90,4.5,Yes,No,87,71,Placed
7818,8.131868131868133,1,3,1,87,4.6,No,No,69,83,NotPlaced
7819,7.252747252747253,1,1,0,74,4.7,Yes,No,68,64,NotPlaced
7820,9.120879120879122,2,3,2,90,4.8,Yes,Yes,87,81,Placed
7821,9.120879120879122,2,3,0,85,4.8,Yes,Yes,75,83,Placed
7822,8.791208791208792,2,3,2,90,4.8,Yes,Yes,80,87,Placed
7823,9.120879120879122,1,3,1,81,4.8,Yes,Yes,65,83,Placed
7824,8.571428571428571,1,2,0,79,4.4,Yes,Yes,71,81,Placed
7825,7.582417582417583,0,1,2,72,4.8,Yes,Yes,58,85,Placed
7826,8.571428571428571,1,1,1,67,3.5,No,No,60,70,NotPlaced
7827,9.670329670329672,2,3,2,90,4.7,Yes,Yes,81,79,Placed
7828,8.241758241758243,0,2,0,67,3.1,No,No,55,70,NotPlaced
7829,7.692307692307693,0,1,3,86,4.2,No,Yes,62,81,NotPlaced
7830,9.230769230769232,1,1,0,75,3.7,Yes,No,59,65,Placed
7831,7.142857142857143,1,1,1,78,4.3,No,Yes,77,69,NotPlaced
7832,8.131868131868133,1,2,2,80,3.9,No,Yes,77,88,Placed
7833,8.351648351648352,1,1,2,81,3.9,No,Yes,62,78,NotPlaced
7834,7.142857142857143,1,2,0,78,4.7,No,Yes,76,72,Placed
7835,7.142857142857143,1,3,1,76,4.1,Yes,Yes,55,74,NotPlaced
7836,7.142857142857143,1,1,0,78,4.4,No,Yes,66,74,NotPlaced
7837,9.340659340659341,1,2,2,81,3.8,Yes,Yes,78,85,Placed
7838,7.142857142857143,1,1,0,78,4.4,No,No,64,68,NotPlaced
7839,8.131868131868133,1,3,2,90,4.0,Yes,Yes,71,83,Placed
7840,8.461538461538462,1,1,1,71,4.2,No,No,71,59,NotPlaced
7841,8.461538461538462,1,1,1,78,4.8,No,No,65,72,NotPlaced
7842,7.142857142857143,1,3,1,70,4.2,Yes,Yes,69,71,NotPlaced
7843,8.681318681318682,2,3,2,76,4.5,Yes,No,87,82,Placed
7844,8.791208791208792,2,3,2,79,4.8,Yes,Yes,85,85,Placed
7845,9.45054945054945,2,2,1,77,4.5,Yes,Yes,87,82,Placed
7846,8.241758241758243,0,1,1,83,4.4,No,Yes,59,66,NotPlaced
7847,9.230769230769232,0,1,0,84,4.8,No,Yes,78,81,Placed
7848,7.912087912087913,2,3,0,86,4.8,Yes,Yes,81,82,Placed
7849,7.582417582417583,0,1,0,78,4.5,No,Yes,55,63,NotPlaced
7850,8.791208791208792,1,3,0,82,3.8,No,No,55,66,Placed
7851,7.582417582417583,0,1,0,71,3.6,No,No,55,70,NotPlaced
7852,8.681318681318682,0,2,1,72,4.3,Yes,Yes,60,72,Placed
7853,9.230769230769232,1,1,2,90,4.8,Yes,Yes,83,86,Placed
7854,9.230769230769232,1,3,2,90,4.8,Yes,Yes,75,87,Placed
7855,7.362637362637363,1,2,1,85,4.8,Yes,Yes,75,83,Placed
7856,8.791208791208792,0,3,2,86,4.3,Yes,Yes,81,88,Placed
7857,9.120879120879122,1,3,0,84,4.4,Yes,Yes,73,84,Placed
7858,8.901098901098901,1,3,1,78,4.1,Yes,Yes,66,73,Placed
7859,7.472527472527473,1,2,0,79,4.0,No,Yes,69,68,NotPlaced
7860,8.241758241758243,1,3,0,78,4.5,Yes,Yes,75,82,Placed
7861,8.461538461538462,1,1,0,74,4.2,Yes,Yes,86,64,NotPlaced
7862,8.791208791208792,2,3,2,86,4.8,Yes,Yes,78,85,Placed
7863,8.241758241758243,1,2,1,82,4.0,No,No,63,63,NotPlaced
7864,7.252747252747253,1,3,1,82,4.6,No,Yes,59,87,NotPlaced
7865,7.142857142857143,1,1,1,69,4.3,No,No,55,69,NotPlaced
7866,9.120879120879122,1,2,2,89,4.8,Yes,Yes,75,83,Placed
7867,7.472527472527473,1,1,0,71,4.4,No,No,60,68,NotPlaced
7868,8.901098901098901,1,1,1,79,4.5,No,No,62,67,Placed
7869,9.780219780219781,1,3,0,85,4.8,Yes,Yes,73,81,Placed
7870,9.120879120879122,2,3,2,90,4.7,Yes,Yes,77,81,Placed
7871,9.340659340659341,2,3,2,86,4.7,Yes,Yes,71,79,Placed
7872,8.571428571428571,1,1,0,83,3.8,No,Yes,69,66,Placed
7873,9.010989010989011,1,1,0,80,3.9,Yes,Yes,61,84,Placed
7874,8.681318681318682,1,2,2,87,3.6,Yes,No,80,88,Placed
7875,8.351648351648352,0,1,0,83,4.0,No,Yes,79,86,Placed
7876,8.021978021978022,0,1,0,75,3.4,No,No,55,70,NotPlaced
7877,7.252747252747253,0,2,0,68,3.8,No,No,66,70,NotPlaced
7878,9.340659340659341,1,2,0,87,4.0,Yes,Yes,78,70,Placed
7879,9.120879120879122,1,1,0,73,3.6,No,Yes,74,68,Placed
7880,8.131868131868133,1,2,1,73,4.0,No,Yes,60,67,NotPlaced
7881,9.230769230769232,0,1,0,80,4.5,Yes,Yes,87,78,Placed
7882,9.340659340659341,2,1,0,83,4.7,No,Yes,70,71,Placed
7883,7.142857142857143,1,1,0,66,4.1,No,No,55,62,NotPlaced
7884,8.241758241758243,1,3,1,87,4.6,Yes,Yes,81,86,Placed
7885,9.230769230769232,2,3,2,90,4.8,Yes,Yes,67,82,Placed
7886,8.351648351648352,1,3,2,72,4.8,Yes,Yes,75,70,Placed
7887,9.010989010989011,2,3,2,90,4.8,Yes,Yes,73,88,Placed
7888,7.142857142857143,1,3,2,84,4.5,No,Yes,70,75,Placed
7889,9.340659340659341,2,3,2,90,4.8,Yes,Yes,83,86,Placed
7890,8.351648351648352,1,1,1,73,3.7,No,No,55,72,NotPlaced
7891,8.351648351648352,1,1,1,66,3.8,No,No,56,67,NotPlaced
7892,8.901098901098901,2,3,2,90,4.8,Yes,Yes,85,88,Placed
7893,8.021978021978022,1,3,2,90,4.5,Yes,Yes,77,85,Placed
7894,7.252747252747253,2,3,0,77,4.4,Yes,Yes,78,76,Placed
7895,9.780219780219781,2,3,2,88,4.8,Yes,Yes,73,83,Placed
7896,8.681318681318682,2,2,1,90,4.8,Yes,Yes,82,87,Placed
7897,8.461538461538462,1,2,0,87,4.0,Yes,Yes,73,84,Placed
7898,7.802197802197803,1,1,1,64,4.5,No,No,66,64,NotPlaced
7899,8.351648351648352,1,2,0,80,4.6,No,Yes,69,69,NotPlaced
7900,8.681318681318682,1,3,0,71,3.9,Yes,Yes,55,72,Placed
7901,8.351648351648352,1,2,1,67,3.9,No,No,55,65,NotPlaced
7902,8.791208791208792,1,2,0,90,4.5,Yes,Yes,75,83,Placed
7903,8.131868131868133,2,1,0,73,4.1,Yes,Yes,78,79,Placed
